path,filename,modified,size,sha256,root
.,BON_RM_128_ios_release_080707155349.zip,2008-07-07 16:02:15,647.09KB,50a0d99cddec5fa1cd4be90a118f34ae49e2594ef685b1f4f62faaad2c84e6fb,ios_release_080707155349
.,BON_RM_64_ios_release_080707155349.zip,2008-07-07 16:02:16,646.96KB,29880aacec81d18870ecaedb922d9d8bd4fbb3bb727e97c6c9d6312d04b58314,ios_release_080707155349
.,root_080707155349.tgz,2008-07-07 16:02:16,66455.91KB,5a2f0f1aac5495a30f0ee40bc00f3d83a970b2e717d540f258bd6d3f1ef4d74c,ios_release_080707155349
