path,filename,modified,size,sha256,root
.,Notes.txt,2007-05-17 15:35:08,1.4KB,f98a56e22aeddff8b7133de97fde2540af144a4795981bcc426e27143f580171,ios_30.4.5
.,root_2007050415.tgz,2007-05-04 15:21:27,67422.62KB,06924edc77863eab25e83b3538307980efe5357334dcc456f46ef81d4382aae3,ios_30.4.5
.,root_2007050814.tgz,2007-05-08 14:21:35,67397.06KB,542279089ec17f84b0126e6340cc45c28f0b3c305efdc2f2539a28da6de85ff8,ios_30.4.5
.,root_2007050919.tgz,2007-05-09 19:59:59,67399.13KB,c741ae40a344b1e8f31017c9161df7be2ed092091e6f3af2d80dbfcf13dc7d20,ios_30.4.5
.,update_128.sh,2007-05-04 17:59:12,1.17KB,0877326f3665fe8e7951b828cf23c1fbd3ceed123ff56d8f1e7c23e3152b987a,ios_30.4.5
.,update_128_8.sh,2007-05-04 17:59:06,1.16KB,b4b66b09da42b4db941633013f57a67a6b555d933410a086a3d298db5887adb1,ios_30.4.5
.,update_64.sh,2007-05-04 17:59:12,1.14KB,6659d333eba217d8850f443fff0512afef6787b60f7d0983f63c3bdb1130100e,ios_30.4.5
.,update_64_8.sh,2007-05-04 17:59:06,1.12KB,7e8da1d17b95a047d75610b9a42281d9ebf2430c3063dc6ed70a229e175800f7,ios_30.4.5
