path,filename,modified,size,sha256,root
.,3xFwImages.zip,2008-07-24 18:12:46,65357.3KB,6e78d0185e860e3d2ca93c84bc66c5e21c8abeea2542431982192055485ee86d,NTD
.,4xFirmwareCheck.zip,2008-07-23 20:04:41,73549.69KB,4cc3ee0b43651281fae1b7c483b0b3d9c2a7e015e0db4e250d597f97b0cfb0e0,NTD
.,4xFirmwareCheck.zip.gpg,2008-07-23 20:00:41,69218.94KB,d70a7e7d31860e8a1f801305b4b131c3c79fa093b68134ff6c6b17d8666a7343,NTD
.,Firmware5xCheck.zip,2008-07-25 12:47:43,43840.17KB,93b5a077a4d910453985a90e2bfc24fb8e323fd144a5cd0210ac9e461b0bd1d5,NTD
.,FirmwareMerge.36.4.18.zip,2008-07-24 15:26:22,14572.73KB,644da51e64c967fbbf181b011dc0ecaabaa2f2def6122f4ba1839cbe25ebb19d,NTD
.,FW_Update_080714.zip,2008-07-17 18:07:41,302558.41KB,d411bf9600972c25d61c87d51657983d31f24b7f7b1ee6e51eed39354b5ac70c,NTD
