path,filename,modified,size,sha256,root
RVL_NDEV-1_0-RC1-060315.package.en,CW_GCN-3_0_Alpha3-4-060309RC1.zip,2006-03-15 08:22:50,47750.03KB,52349239e88bab8a25af725fee3bc891ac433484332ad600e5a74fbc2da28c89,RVK_NDEV-1_0-RC1-060315.package.en
RVL_NDEV-1_0-RC1-060315.package.en,Documents-060315.zip,2006-03-15 08:22:52,3694.18KB,30c2265fbad522a1b6a392677c9a8d8503db6539344b2c072763991f9bc4b878,RVK_NDEV-1_0-RC1-060315.package.en
RVL_NDEV-1_0-RC1-060315.package.en,NDEV-060315.en.zip,2006-03-15 08:22:50,2844.75KB,1e309b477940d88a07c85e53a45c6815449b79049617d54b1de3296292a2f5f2,RVK_NDEV-1_0-RC1-060315.package.en
RVL_NDEV-1_0-RC1-060315.package.en,RVL_SDK-1_0-RC1-060315.zip,2006-03-15 08:25:55,158853.77KB,d65c78a2bd7e294da1d6de0f74535c8d71c59c1cc7e015abff0216f82fd10961,RVK_NDEV-1_0-RC1-060315.package.en
