path,filename,modified,size,sha256,root
.,"README,v",2003-11-10 17:30:36,0.82KB,d0bf65c26520192e1e5bded518288de656e917834d5085eb22415a2b6d3c0868,avocetgw
.,"dhcp.pl,v",2005-09-19 23:25:57,0.69KB,35e40559a91509d7974d49f9ab7340fa505ca8c64adcc628c63ef99b5fd10c1e,avocetgw
.,"parsehosts.pl,v",2005-08-26 15:12:29,0.35KB,98f5efe1ecb548c08f53d85022110fd65e12f1c3871c4eef3c3205ed388548b0,avocetgw
.,"DHCPD_data,v",2005-09-20 10:33:34,3.4KB,149175106cc0b9a598260ac43bd27a34dbc766fd434055ef23ab5cdf61b58d75,avocetgw
.,"STATIC_HOSTS,v",2006-01-12 11:00:10,3.47KB,aac148f6d32a2f33a05a20b41b419fa5a5e9d28a0ec46a421788a61f00fbf900,avocetgw
.,"dns.pl,v",2005-08-26 15:12:29,0.36KB,009b6b3413819d372f0353d2eca47542289bb4057e0ad65badc1ca7202cdc4a6,avocetgw
.,"readem.c,v",2005-08-26 15:12:29,1.02KB,cd0258168efa9544cea68f1224be869ef1c49a15c29069297432d797c9ca6450,avocetgw
